timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,combo_present
118,0,1,0,0,41,-35,-1,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,144,0,0,0,0,0
137,0,1,0,0,132,-15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,67,0,0,0,0,0
71,0,1,0,0,40,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,106,0,0,0,0,0
64,0,1,0,0,4,-18,-65,1,0,1,132101,0,0,0,0,0,0,0,1,0,7,99,0,0,0,0,0
54,0,1,0,0,4,15,51,1,0,1,132100,1,0,0,0,0,0,0,1,0,7,60,0,0,0,0,0
117,0,1,0,0,118,-61,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,55,0,0,0,0,0
101,0,1,0,0,91,-25,64,0,0,1,131073,0,0,0,1,0,0,0,0,0,0,89,1,0,0,0,0
114,0,1,0,0,87,-1,-56,1,0,1,131073,0,0,0,0,0,1,0,0,0,6,22,0,0,1,1028,0
85,0,1,0,0,102,138,0,0,0,1,131073,0,0,0,1,0,0,0,0,0,5,121,0,0,0,0,0
103,0,1,0,0,53,-24,-73,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,0,0,0,0,0
54,0,1,0,0,82,110,20,0,0,0,0,0,0,0,1,0,0,0,0,0,5,61,1,0,0,0,0
135,0,1,0,0,105,-151,9,0,0,1,100795394,0,0,1,0,0,0,0,0,0,6,130,1,0,0,0,0
128,0,1,0,0,45,-26,-31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,87,0,0,0,0,0
102,0,1,0,0,18,-58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,80,0,0,0,0,0
151,0,1,0,0,154,-55,0,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,176,0,0,1,515,0
81,0,1,0,0,3,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,0,0,0,0
137,0,1,0,0,176,-61,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,7,130,0,0,1,1029,0
41,0,1,0,0,4,56,0,0,1,1,33554432,0,1,0,0,0,0,1,0,0,7,14,0,1,0,0,0
117,0,1,0,0,118,-67,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,55,0,0,0,0,0
136,0,1,0,0,147,-37,0,0,1,1,33555460,0,1,0,0,0,0,0,0,1,6,108,0,1,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,176,0,0,0,0,0
67,0,1,0,0,4,-130,-9,1,0,0,0,0,0,1,0,0,0,0,0,0,7,99,0,0,0,0,0
130,0,1,0,0,118,-101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,108,0,0,0,0,0
116,0,1,0,0,90,-44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,55,0,1,1,33686532,0
55,0,1,0,0,29,-55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,34,0,0,0,0,0
133,0,1,0,0,99,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,144,0,0,0,0,0
134,0,1,0,0,122,-57,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,68,0,0,0,0,0
129,0,1,0,0,85,-36,-82,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
134,0,1,0,0,118,-67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,108,0,1,1,33686532,0
151,0,1,0,0,147,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,176,0,1,1,33686532,0
117,0,1,0,0,53,41,-22,0,0,0,0,0,0,0,0,0,0,0,1,0,6,107,0,0,0,0,0
151,0,1,0,0,176,46,-18,1,0,1,1,0,0,0,0,0,0,1,0,0,6,176,0,0,0,0,0
131,0,1,0,0,157,-49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,88,0,0,0,0,0
132,0,1,0,0,90,-54,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
114,0,1,0,0,48,41,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
56,0,1,0,0,4,-2,83,0,0,0,0,1,0,0,0,0,0,0,0,0,7,99,1,0,1,67109892,0
112,0,1,0,0,10,-128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,82,0,0,0,0,0
152,0,1,0,0,176,-84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0
103,0,1,0,0,41,-117,25,0,0,1,100795394,0,0,1,0,0,0,0,0,0,6,16,0,0,0,0,0
128,0,1,0,0,85,-71,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,123,0,0,0,0,0
48,0,1,0,0,4,40,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,14,0,1,0,0,0
148,0,1,0,0,147,48,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,176,0,1,1,33555460,0
128,0,1,0,0,124,68,-55,1,0,0,0,1,0,1,0,0,0,0,0,0,6,124,0,1,1,33554946,0
145,0,1,0,0,176,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,98,0,0,0,0,0
89,0,1,0,0,43,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,41,0,0,0,0,0
71,0,1,0,0,3,49,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0
118,0,1,0,0,157,-16,0,0,0,1,1029,0,0,0,0,0,0,0,0,1,7,29,0,0,0,0,0
85,0,1,0,0,57,36,0,0,0,1,131073,1,0,1,0,0,0,1,0,0,0,60,0,0,0,0,0
145,0,1,0,0,124,-44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,135,0,0,0,0,0
148,0,1,0,0,129,-63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,160,0,0,0,0,0
114,0,1,0,0,69,-50,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,78,0,0,0,0,0
119,0,1,0,0,104,-65,0,0,0,1,132101,0,0,0,1,0,0,0,1,0,6,3,0,0,0,0,0
66,0,1,0,0,15,85,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
133,0,1,0,0,84,-72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104,0,0,1,132101,0
120,0,1,0,0,104,-83,0,0,0,1,132101,0,0,0,1,0,0,0,1,0,6,3,0,0,0,0,0
148,0,1,0,0,151,-66,-30,1,0,1,1,0,0,1,0,0,0,0,0,0,1,130,0,0,0,0,0
102,0,1,0,0,18,-58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,80,0,0,0,0,0
121,0,1,0,0,147,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0
136,0,1,0,0,147,-37,0,0,1,1,33555460,0,0,0,0,0,0,0,0,1,6,108,0,1,0,0,0
54,0,1,0,0,82,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,61,0,0,0,0,0
144,0,1,0,0,147,-66,0,0,0,1,1029,0,0,0,0,0,0,0,0,1,6,108,0,1,0,0,0
118,0,1,0,0,176,-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,130,0,0,0,0,0
99,0,1,0,0,18,-40,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4,71,1,0,1,263170,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,0,0,0,0,0
53,0,1,0,0,4,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,60,0,0,0,0,0
130,0,1,0,0,157,-38,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,81,0,0,0,0,0
103,0,1,0,0,18,-42,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,80,0,0,0,0,0
113,0,1,0,0,22,-33,0,0,0,1,1,0,1,1,0,0,0,0,0,0,6,75,0,0,0,0,0
116,0,1,0,0,10,-61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,128,0,0,0,0,0
144,0,1,0,0,176,-92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,130,0,0,0,0,0
100,0,1,0,0,37,-58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,71,0,0,0,0,0
112,0,1,0,0,69,3,-54,1,0,1,1,0,0,0,0,0,0,1,0,0,6,78,0,0,0,0,0
116,0,1,0,0,90,-44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,55,0,1,1,33686532,0
68,0,1,0,0,29,-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
149,0,1,0,0,146,-81,-45,1,0,1,131073,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,0
73,0,1,0,0,65,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,0
137,0,1,0,0,122,-38,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,123,0,0,0,0,0
114,0,1,0,0,53,-37,-1,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,101,0,0,0,0,0
150,0,1,0,0,176,-199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,176,0,0,0,0,0
114,0,1,0,0,48,41,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
56,0,1,0,0,4,-5,67,1,0,1,132100,0,0,0,0,0,0,0,1,0,7,99,1,0,1,67109892,0
144,0,1,0,0,122,-52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,139,0,0,0,0,0
136,0,1,0,0,122,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
132,0,1,0,0,157,-54,80,0,0,0,0,0,0,1,0,0,0,0,0,0,7,88,1,0,0,0,0
105,0,1,0,0,37,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
137,0,1,0,0,131,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,142,0,0,0,0,0
145,0,1,0,0,124,-50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,142,0,0,0,0,0
101,0,1,0,0,148,-98,-61,1,0,0,0,0,0,1,0,0,0,0,0,0,7,124,0,0,0,0,0
147,0,1,0,0,121,-76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,130,0,0,1,1029,0
153,0,0,0,0,176,-83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
114,0,1,0,0,18,-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,132,0,0,0,0,0
136,0,1,0,0,124,-35,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,119,0,0,0,0,0
134,0,1,0,0,159,-43,35,0,0,0,0,0,0,0,1,0,0,0,0,0,5,176,1,0,1,67240451,0
71,0,1,0,0,3,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
121,0,1,0,0,124,128,-19,1,0,0,0,0,0,1,0,0,0,0,0,0,6,124,0,1,0,0,0
121,0,1,0,0,157,-32,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,7,35,0,0,0,0,0
146,0,1,0,0,147,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168,0,0,0,0,0
69,0,1,0,0,102,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,91,0,0,0,0,0
100,0,1,0,0,126,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,121,0,0,0,0,0
64,0,1,0,0,4,-9,-63,1,0,1,132101,0,0,0,0,0,0,0,1,0,7,99,0,0,0,0,0
48,0,1,0,0,4,40,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,14,0,0,0,0,0
146,0,1,0,0,176,-46,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,108,0,0,0,0,0
118,0,1,0,0,10,-62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,128,0,1,1,33686532,0
145,0,1,0,0,124,-44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,135,0,0,0,0,0
149,0,1,0,0,176,-44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,139,0,0,0,0,0
132,0,1,0,0,118,-114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,108,0,1,0,0,0
97,0,1,0,0,57,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,0,0,0,0,0
41,0,1,0,0,4,56,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,7,14,0,1,0,0,0
102,0,1,0,0,18,-58,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,74,0,0,0,0,0
118,0,1,0,0,157,-54,0,0,0,1,1029,0,0,0,0,0,0,0,0,1,7,29,0,0,0,0,0
152,0,1,0,0,176,-49,27,0,0,1,132101,0,0,0,0,0,0,0,1,0,4,176,1,0,0,0,0
115,0,1,0,0,33,-28,-65,1,0,1,1,0,0,1,0,0,0,0,0,0,6,97,0,0,0,0,0
131,0,1,0,0,124,-50,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,6,73,0,0,0,0,0
86,0,1,0,0,57,36,0,0,0,1,131073,0,0,0,1,0,0,1,0,0,0,60,0,0,0,0,0
49,0,1,0,0,47,54,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,31,1,0,0,0,0
145,0,1,0,0,122,-57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,139,0,0,1,1,0
137,0,1,0,0,131,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,142,0,0,0,0,0
113,0,1,0,0,69,-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,78,0,0,0,0,0
41,0,1,0,0,4,56,0,0,1,1,33554432,0,1,0,0,0,0,0,0,0,7,14,0,1,0,0,0
100,0,1,0,0,91,1,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,1,0,1,67240965,0
113,0,1,0,0,87,24,0,0,0,1,131072,0,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0
102,0,1,0,0,18,-58,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,80,0,0,0,0,0
96,0,1,0,0,57,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,0,0,0,0,0
149,0,1,0,0,176,-155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0
130,0,1,0,0,85,-54,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
87,0,1,0,0,0,-38,-9,1,0,1,132101,0,0,0,0,0,0,0,1,0,6,17,0,0,0,0,0
103,0,1,0,0,37,-21,0,0,0,1,131072,0,0,0,0,0,1,0,0,0,4,71,0,0,0,0,0
100,0,1,0,0,148,-51,-21,0,0,0,0,1,0,0,1,0,1,0,0,0,7,124,0,0,0,0,0
100,0,1,0,0,4,-152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,75,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
150,0,1,0,0,147,-48,-10,0,0,0,0,0,0,0,0,0,0,1,0,0,6,142,0,1,1,33686532,0
114,0,1,0,0,69,-50,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,78,0,0,0,0,0
71,0,1,0,0,4,-46,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,53,0,0,0,0,0
104,0,1,0,0,37,6,61,0,0,1,131072,0,0,0,0,0,1,0,0,0,4,91,1,0,0,0,0
131,0,1,0,0,84,-46,-55,1,0,1,131073,0,0,1,0,0,0,0,0,0,1,104,0,0,0,0,0
131,0,1,0,0,157,-49,33,0,0,0,0,0,0,0,0,0,0,1,0,0,7,88,1,0,0,0,0
89,0,1,0,0,89,158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0
115,0,1,0,0,10,-49,-1,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,128,0,0,0,0,0
40,0,1,0,0,4,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,14,0,1,0,0,0
71,0,1,0,0,43,99,17,0,1,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,1,67240965,0
120,0,1,0,0,104,-73,0,0,0,1,132101,0,0,0,1,0,0,0,1,0,6,3,0,0,0,0,0
146,0,1,0,0,122,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,139,0,0,1,1,0
40,0,1,0,0,4,66,0,0,1,1,33554432,0,1,0,0,0,0,0,0,0,7,14,0,1,0,0,0
145,0,1,0,0,132,-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,92,0,0,0,0,0
105,0,1,0,0,43,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,107,0,0,0,0,0
113,0,1,0,0,43,41,-82,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,1,0,0,0
148,0,1,0,0,129,-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,160,0,0,0,0,0
136,0,1,0,0,102,55,0,0,0,1,131073,0,0,0,1,0,0,0,0,0,6,160,0,0,0,0,0
121,0,1,0,0,157,-32,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,7,35,0,0,0,0,0
128,0,1,0,0,122,-61,0,0,0,1,1029,0,0,0,0,0,0,0,0,1,6,22,0,0,0,0,0
145,0,1,0,0,122,-61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,139,0,0,1,1,0
131,0,1,0,0,90,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
100,0,1,0,0,18,3,61,0,0,1,1028,0,0,0,1,0,0,0,0,0,2,74,1,0,1,67108865,0
104,0,1,0,0,148,-117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,124,0,0,1,1029,0
137,0,1,0,0,102,36,0,0,0,1,131073,0,0,0,1,0,1,0,0,0,6,160,0,0,0,0,0
132,0,1,0,0,99,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,144,0,0,1,515,0
41,0,1,0,0,4,56,0,0,1,1,33554432,0,1,0,0,0,0,1,0,0,7,14,0,1,0,0,0
104,0,1,0,0,18,-34,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,86,0,1,0,0,0
71,0,1,0,0,3,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0
121,0,1,0,0,124,-34,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0
117,0,1,0,0,118,-63,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,55,0,0,0,0,0
144,0,1,0,0,122,-58,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,139,0,0,0,0,0
146,0,1,0,0,122,-59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,128,0,0,0,0,0
130,0,1,0,0,159,115,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,157,0,0,0,0,0
72,0,1,0,0,40,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,106,0,0,0,0,0
136,0,1,0,0,102,47,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,160,0,0,1,131586,0
105,0,1,0,0,87,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,0,0,0,0,0
145,0,1,0,0,154,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
130,0,1,0,0,85,-54,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
144,0,1,0,0,122,-58,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,139,0,0,0,0,0
133,0,1,0,0,80,47,-1,0,0,1,100795394,0,0,0,1,0,0,0,1,0,6,153,0,0,0,0,0
65,0,1,0,0,4,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,99,0,0,0,0,0
113,0,1,0,0,8,-110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,0,0,0,0,0
55,0,1,0,0,29,-54,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,34,0,0,0,0,0
88,0,1,0,0,4,-46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,75,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
86,0,1,0,0,18,-53,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,71,0,0,1,263170,0
103,0,1,0,0,53,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,0,0,0,0,0
135,0,1,0,0,124,-66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,130,0,0,0,0,0
152,0,1,0,0,176,-68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,176,0,0,0,0,0
129,0,1,0,0,159,49,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,157,0,0,0,0,0
101,0,1,0,0,37,-68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,71,0,0,0,0,0
117,0,1,0,0,53,41,-22,0,0,0,0,0,0,0,0,0,0,0,0,1,6,107,0,0,0,0,0
104,0,1,0,0,126,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,121,0,0,0,0,0
103,0,1,0,0,37,-20,4,0,0,1,131072,0,0,0,0,0,1,0,0,0,4,91,1,0,0,0,0
68,0,1,0,0,4,-40,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,18,0,0,0,0,0
68,0,1,0,0,4,-40,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,18,0,0,0,0,0
147,0,1,0,0,176,-29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,124,0,0,0,0,0
151,0,1,0,0,176,-127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0
116,0,1,0,0,35,-63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,0,0,0,0,0
118,0,1,0,0,35,-69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,0,0,0,0,0
115,0,1,0,0,69,-47,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,84,0,0,0,0,0
151,0,1,0,0,122,-58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,160,0,0,1,132101,0
134,0,1,0,0,122,-57,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,68,0,0,0,0,0
130,0,1,0,0,157,-38,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,81,0,0,0,0,0
117,0,1,0,0,53,41,-22,0,0,0,0,0,0,0,0,0,0,0,1,1,6,107,0,0,0,0,0
137,0,1,0,0,176,-150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,170,0,0,0,0,0
148,0,1,0,0,176,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168,0,0,0,0,0
146,0,1,0,0,147,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168,0,0,0,0,0
81,0,1,0,0,4,-73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,71,0,0,0,0,0
121,0,1,0,0,124,-34,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0
137,0,1,0,0,132,-38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,75,0,0,0,0,0
130,0,1,0,0,90,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
121,0,1,0,0,124,-34,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0
151,0,1,0,0,122,-58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,160,0,0,1,132101,0
136,0,1,0,0,119,-44,-23,0,0,0,0,0,0,0,1,0,0,0,0,0,2,139,0,0,0,0,0
80,0,1,0,0,4,-42,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,71,0,0,0,0,0
128,0,1,0,0,118,-53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,101,0,0,0,0,0
86,0,1,0,0,3,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,55,0,0,0,0,0
130,0,1,0,0,147,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0
144,0,1,0,0,124,-44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,139,0,0,0,0,0
144,0,1,0,0,131,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,142,0,0,0,0,0
129,0,1,0,0,124,-54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,22,0,0,0,0,0
146,0,1,0,0,176,-69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,170,0,0,0,0,0
115,0,1,0,0,157,-39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,29,0,0,0,0,0
117,0,1,0,0,53,41,-22,0,0,0,0,0,0,0,0,0,0,0,1,1,6,107,0,0,0,0,0
137,0,1,0,0,121,-36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,104,0,0,0,0,0
117,0,1,0,0,118,-65,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,55,0,0,0,0,0
98,0,1,0,0,17,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,55,0,0,0,0,0
152,0,1,0,0,176,-63,-6,1,0,0,0,1,0,1,0,0,0,0,0,0,6,176,0,0,0,0,0
131,0,1,0,0,144,-41,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,6,176,0,0,0,0,0
64,0,1,0,0,4,12,-62,1,0,1,132101,0,0,0,0,0,0,0,1,0,7,99,0,0,0,0,0
134,0,1,0,0,80,46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,160,0,0,0,0,0
54,0,1,0,0,4,17,33,1,0,1,132100,1,0,0,0,0,0,0,1,0,7,60,0,0,0,0,0
129,0,1,0,0,124,-54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,22,0,0,0,0,0
137,0,1,0,0,132,-37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,75,0,0,0,0,0
131,0,1,0,0,118,-108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,108,0,0,0,0,0
48,0,1,0,0,4,40,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,14,0,0,0,0,0
89,0,1,0,0,65,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,90,0,0,0,0,0
147,0,1,0,0,122,-48,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,128,0,0,0,0,0
57,0,1,0,0,4,0,84,0,0,0,0,1,0,0,0,0,0,0,0,0,7,99,1,0,1,67109892,0
66,0,1,0,0,15,61,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
103,0,1,0,0,53,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,0,0,0,0,0
115,0,1,0,0,48,41,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
117,0,1,0,0,159,21,85,0,0,0,0,0,0,1,0,0,0,0,0,0,5,127,1,0,0,0,0
119,0,1,0,0,36,-46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,128,0,0,0,0,0
48,0,1,0,0,4,40,0,0,0,1,1,0,1,0,0,0,0,1,0,0,7,14,0,1,0,0,0
