timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,combo_id,combo_present
145,0,1,0,0,122,-57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,139,0,0,1,1,-1,0
148,0,1,0,0,176,-44,19,0,0,1,100664320,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,-1,0
114,0,1,0,0,157,-38,23,0,0,1,100795394,0,0,1,0,0,0,0,0,0,7,29,0,0,0,0,-1,0
117,0,1,0,0,89,151,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0,-1,0
69,0,1,0,0,102,49,19,0,0,0,0,0,1,0,1,0,0,0,0,0,5,91,1,0,1,67240965,3,1
137,0,1,0,0,176,-7,94,0,0,1,0,1,0,0,1,0,0,1,0,0,5,176,1,0,0,0,6,1
114,0,1,0,0,159,37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,127,0,0,0,0,2,1
116,0,1,0,0,89,-70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0,-1,0
101,0,1,0,0,33,-33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0,-1,0
128,0,1,0,0,53,-51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,132,0,0,0,0,2,1
147,0,1,0,0,144,-44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,139,0,0,0,0,-1,0
135,0,1,0,0,95,-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,160,0,1,1,33555460,-1,0
152,0,1,0,0,158,-57,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6,176,0,0,1,1,6,1
133,0,1,0,0,99,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,144,0,0,1,515,-1,0
68,0,1,0,0,15,-42,35,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,67240965,-1,0
152,0,1,0,0,176,-56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,1,515,-1,0
98,0,1,0,0,126,33,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,121,0,1,0,0,2,1
130,0,1,0,0,55,-26,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,4,1
98,0,1,0,0,89,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,3,1
150,0,1,0,0,151,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0,0,0,0,3,1
113,0,1,0,0,10,-49,6,0,0,1,100795394,0,0,0,0,0,0,0,0,0,6,128,0,0,0,0,-1,0
40,0,1,0,0,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0,-1,0
114,0,1,0,0,48,41,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,-1,0
96,0,1,0,0,57,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,0,0,0,0,-1,0
99,0,1,0,0,95,45,0,0,0,1,131073,1,0,1,0,0,1,0,0,0,6,90,0,0,0,0,4,1
69,0,1,0,0,43,100,31,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,-1,0
121,0,1,0,0,8,-35,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,169,0,0,0,0,-1,0
119,0,1,0,0,124,102,59,0,0,0,0,0,0,1,0,0,0,0,0,0,6,124,1,0,0,0,-1,0
133,0,1,0,0,80,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139,0,1,1,33686018,3,1
83,0,1,0,0,65,48,0,0,0,1,131073,0,0,0,0,0,0,0,0,0,6,73,0,0,0,0,4,1
